AGNO;RBD;DGV_RBD;NOM_RBD;COD_REG_RBD;COD_PRO_RBD;COD_COM_RBD;NOM_COM_RBD;COD_DEPROV_RBD;NOM_DEPROV_RBD;COD_DEPE;COD_DEPE2;RURAL_RBD;ESTADO_ESTAB;CONVENIO_SEP;AÑO_INGRESO_SEP;CLASIFICACION_SEP;EE_GRATUITO;N_PRIO;N_PRIO_BEN;N_PREF;N_PREF_BEN;N_BEN
2022;26051;7;ESCUELA DE PARV. EL CASTILLO;13;131;13119;MAIPÚ;134;SANTIAGO PONIENTE;4;3;0;1;0;2017;SIN SEP;0;4;0;12;0;0
2022;26053;3;COLEGIO ATENAS;13;131;13110;LA FLORIDA;136;CORDILLERA;3;2;0;1;0;0;SIN SEP;0;469;0;559;0;0
2022;26054;1;COLEGIO DE ADULTOS INSTITUTO ROGERIANO;13;132;13201;PUENTE ALTO;136;CORDILLERA;3;2;0;1;0;0;SIN SEP;1;46;0;30;0;0
2022;26057;6;ESCUELA DE PARVULOS N°2097 LOS ENANITOS;13;131;13119;MAIPÚ;134;SANTIAGO PONIENTE;3;2;0;1;1;2019;EMERGENTE;1;20;20;9;8;28
2022;26061;4;COLEGIO DE ADULTO LAURA VICUNA DE RENCA;13;131;13128;RENCA;134;SANTIAGO PONIENTE;3;2;0;1;0;0;SIN SEP;1;87;0;34;0;0
2022;26062;2;COLEGIO DE AD. SAN JAVIER DE SAN MIGUEL;13;131;13130;SAN MIGUEL;131;SANTIAGO CENTRO;3;2;0;1;0;0;SIN SEP;1;19;0;9;0;0
2022;26063;0;COLEGIO DE AD. INSTITUTO HUMBOLDT;13;131;13112;LA PINTANA;136;CORDILLERA;3;2;0;1;0;0;SIN SEP;1;47;0;13;0;0
2022;26064;9;ESCUELA ESP. SAN MARTIN;13;131;13110;LA FLORIDA;136;CORDILLERA;3;2;0;1;0;0;SIN SEP;1;36;0;20;0;0
2022;26066;5;ESC. DE PARV. SEMILLITA MONTESSORI;13;131;13130;SAN MIGUEL;131;SANTIAGO CENTRO;3;2;0;1;1;2022;EMERGENTE;1;15;15;20;20;35
2022;26068;1;ESCUELA BAS. LICARITO;13;131;13110;LA FLORIDA;136;CORDILLERA;3;2;0;1;1;2019;EMERGENTE;1;98;98;75;75;173
2022;26070;3;CENTRO EDUC. REGULAR DE ADULTOS CEDEA;13;131;13110;LA FLORIDA;136;CORDILLERA;3;2;0;1;0;0;SIN SEP;1;10;0;5;0;0
2022;26071;1;ESCUELA DE PARVULOS Y ESP. DA VINCE;13;134;13401;SAN BERNARDO;132;SANTIAGO SUR;3;2;0;1;1;2022;EMERGENTE;1;24;6;24;6;12
2022;26075;4;ESCUELA BAS. SAN JOSE DE PENALOLEN;13;131;13122;PEÑALOLÉN;133;SANTIAGO ORIENTE;3;2;0;1;1;2021;EMERGENTE;1;257;257;88;88;345
2022;26076;2;ESCUELA DE PARVULOS OESTE;13;131;13102;CERRILLOS;134;SANTIAGO PONIENTE;3;2;0;1;0;0;SIN SEP;0;11;0;14;0;0
2022;26077;0;COLEGIO DE ADULTOS SEMBRADOR SAN BENITO;13;133;13301;COLINA;137;SANTIAGO NORTE;3;2;0;1;0;0;SIN SEP;1;20;0;5;0;0
2022;26079;7;ESCUELA DE PARV. HELLO CHILDREN;13;131;13106;ESTACIÓN CENTRAL;134;SANTIAGO PONIENTE;3;2;0;1;0;0;SIN SEP;0;3;0;15;0;0
2022;26080;0;COLEGIO SAINT ANDREW;13;131;13114;LAS CONDES;133;SANTIAGO ORIENTE;4;3;0;1;0;0;SIN SEP;0;4;0;12;0;0
2022;26081;9;ESCUELA ESP. DICKENS COLLEGE;13;131;13108;INDEPENDENCIA;137;SANTIAGO NORTE;3;2;0;1;0;0;SIN SEP;1;17;0;4;0;0
2022;26082;7;ESCUELA DE PARVULOS HAMELIN;13;131;13106;ESTACIÓN CENTRAL;134;SANTIAGO PONIENTE;4;3;0;1;0;0;SIN SEP;0;3;0;4;0;0
2022;26083;5;COLEGIO SAN ALBERTO HURTADO;13;131;13125;QUILICURA;137;SANTIAGO NORTE;3;2;0;1;1;2019;AUTONOMO;1;558;547;335;325;872
2022;26084;3;COLEGIO EL BOSQUE DE RENCA;13;131;13128;RENCA;134;SANTIAGO PONIENTE;3;2;0;1;1;2021;EMERGENTE;1;553;530;142;138;668
2022;26085;1;COLEGIO DE ADULTOS PRESBITERIANO DE MAIPU;13;131;13119;MAIPÚ;134;SANTIAGO PONIENTE;3;2;0;1;0;0;SIN SEP;1;22;0;24;0;0
2022;26087;8;COLEGIO DE ADULTOS HERNANDO DE MAGALLANES;13;131;13110;LA FLORIDA;136;CORDILLERA;3;2;0;1;0;0;SIN SEP;1;30;0;9;0;0
2022;26088;6;ESCUELA DE PARVULOS SANTA GEMITA DE GALGANI;13;132;13201;PUENTE ALTO;136;CORDILLERA;3;2;0;1;0;0;SIN SEP;1;3;0;7;0;0
2022;26090;8;ESCUELA DE PARV. GIRASOL DE MAIPU;13;131;13119;MAIPÚ;134;SANTIAGO PONIENTE;3;2;0;1;1;2022;EMERGENTE;1;14;14;16;16;30
2022;26091;6;ESC. ESPECIAL SEMILLITA DE LA FLORIDA;13;131;13110;LA FLORIDA;136;CORDILLERA;3;2;0;1;0;0;SIN SEP;1;9;0;14;0;0
2022;26092;4;COLEGIO PEUMAYEN;13;136;13604;PADRE HURTADO;135;TALAGANTE;3;2;0;1;1;2022;EMERGENTE;1;221;221;183;183;404
2022;26093;2;ESCUELA ESPECIAL TONKI TONKI TON;13;136;13602;EL MONTE;135;TALAGANTE;3;2;0;1;0;0;SIN SEP;1;59;0;17;0;0
2022;26094;0;COLEGIO LAS AMERICAS DE PAINE;13;134;13404;PAINE;132;SANTIAGO SUR;3;2;0;1;1;2021;EMERGENTE;0;547;499;294;0;499
2022;26097;5;ESCUELA ESP. ALDEBARAN;13;132;13201;PUENTE ALTO;136;CORDILLERA;3;2;0;1;0;0;SIN SEP;1;23;0;26;0;0
2022;26098;3;ESCUELA ESPECIAL DANICALIN;13;134;13401;SAN BERNARDO;132;SANTIAGO SUR;3;2;0;1;1;2022;EMERGENTE;1;96;32;11;4;36
2022;26099;1;ESCUELA DE PARV. MANZANITA;13;132;13201;PUENTE ALTO;136;CORDILLERA;3;2;0;1;1;2021;EMERGENTE;1;22;22;16;16;38
2022;26100;9;ESCUELA ESP. EL RIEL;13;131;13116;LO ESPEJO;132;SANTIAGO SUR;3;2;0;1;0;0;SIN SEP;1;20;0;10;0;0
2022;26101;7;ESCUELA ESP. INTEGRA;13;132;13201;PUENTE ALTO;136;CORDILLERA;3;2;0;1;0;0;SIN SEP;1;34;0;9;0;0
2022;26104;1;ESCUELA ESP. TERESIANA DEL ESFUERZO;13;131;13110;LA FLORIDA;136;CORDILLERA;3;2;0;1;0;0;SIN SEP;1;20;0;10;0;0
2022;26106;8;ESCUELA ESP. RUTH DE CONCHALI;13;131;13104;CONCHALÍ;137;SANTIAGO NORTE;3;2;0;1;0;0;SIN SEP;1;34;0;17;0;0
2022;26107;6;ESCUELA ESPECIAL BARCELONA;13;131;13119;MAIPÚ;134;SANTIAGO PONIENTE;3;2;0;1;0;0;SIN SEP;1;38;0;21;0;0
2022;26108;4;ESC. BAS. Y ESP. SAN ANDRES DE PENAFLOR;13;136;13605;PEÑAFLOR;135;TALAGANTE;3;2;0;1;1;2019;AUTONOMO;1;239;193;142;125;318
2022;26110;6;COLEGIO SANTIAGO - QUILICURA;13;131;13125;QUILICURA;137;SANTIAGO NORTE;3;2;0;1;1;2021;EMERGENTE;1;354;354;435;435;789
2022;26111;4;ESC. DE PARV. Y ESP. PUKARAY;13;134;13402;BUIN;132;SANTIAGO SUR;3;2;0;1;1;2022;AUTONOMO;1;322;283;229;200;483
2022;26113;0;ESCUELA ESP. RINCONADA;13;131;13119;MAIPÚ;134;SANTIAGO PONIENTE;3;2;0;1;0;0;SIN SEP;1;42;0;34;0;0
2022;26114;9;ESCUELA ESP. LA VILLETE;13;132;13201;PUENTE ALTO;136;CORDILLERA;3;2;0;1;1;2021;EMERGENTE;1;36;16;19;10;26
2022;26115;7;COLEGIO TUPAHUE;13;132;13201;PUENTE ALTO;136;CORDILLERA;3;2;0;1;0;0;SIN SEP;0;393;0;489;0;0
2022;26116;5;ESCUELA ESP. SILABAS;13;131;13122;PEÑALOLÉN;133;SANTIAGO ORIENTE;3;2;0;1;0;0;SIN SEP;1;11;0;9;0;0
2022;26117;3;ESCUELA BÁSICA N 149 SAN MARCEL;13;134;13402;BUIN;132;SANTIAGO SUR;3;2;0;1;1;2021;EMERGENTE;1;603;603;338;338;941
2022;26121;1;ESCUELA ESP. CAMILA BINFA;13;131;13110;LA FLORIDA;136;CORDILLERA;3;2;0;1;0;0;SIN SEP;1;9;0;8;0;0
2022;26126;2;ESC. ESP. MI NUEVO ARLEQUIN;13;131;13119;MAIPÚ;134;SANTIAGO PONIENTE;3;2;0;1;0;0;SIN SEP;1;20;0;22;0;0
2022;26128;9;ESC. DE PARV. Y ESP. KIMANTU DE PENAFLOR;13;136;13605;PEÑAFLOR;135;TALAGANTE;3;2;0;1;0;0;SIN SEP;1;18;0;2;0;0
2022;26129;7;ESCUELA BAS. MARIA JESUS;13;131;13123;PROVIDENCIA;133;SANTIAGO ORIENTE;4;3;0;1;0;0;SIN SEP;0;3;0;10;0;0
2022;26130;0;ESC. BAS. Y ESP. CHRIST SCHOOL DE PUDAHUEL;13;131;13124;PUDAHUEL;134;SANTIAGO PONIENTE;3;2;0;1;1;2021;EMERGENTE;1;302;260;221;196;456
2022;26134;3;COLEGIO QUIMAY;13;131;13114;LAS CONDES;133;SANTIAGO ORIENTE;4;3;0;1;0;0;SIN SEP;0;3;0;14;0;0
2022;26135;1;ESC.BAS. EMPRENDER LARAPINTA;13;133;13302;LAMPA;137;SANTIAGO NORTE;3;2;0;1;1;2019;EMERGENTE;1;691;691;487;487;1178
2022;26137;8;COLEGIO DEL REAL;13;131;13119;MAIPÚ;134;SANTIAGO PONIENTE;3;2;0;1;0;0;SIN SEP;0;94;0;179;0;0
2022;26138;6;ESCUELA ESP. TRAGALUZ DEL BOSQUE;13;131;13105;EL BOSQUE;132;SANTIAGO SUR;3;2;0;1;0;0;SIN SEP;1;39;0;6;0;0
2022;26139;4;ESCUELA BAS. VILLA SAN IGNACIO;13;131;13124;PUDAHUEL;134;SANTIAGO PONIENTE;3;2;0;1;1;2021;EMERGENTE;1;215;215;154;154;369
2022;26140;8;ESCUELA ESP. ANDALUE;13;136;13605;PEÑAFLOR;135;TALAGANTE;3;2;0;1;0;0;SIN SEP;1;26;0;20;0;0
2022;26143;2;COLEGIO DE AD. ANTONIO ACEVEDO;13;131;13121;PEDRO AGUIRRE CERDA;131;SANTIAGO CENTRO;3;2;0;1;0;0;SIN SEP;1;54;0;14;0;0
2022;26144;0;ESCUELA ESP. ANTIYAL;13;134;13401;SAN BERNARDO;132;SANTIAGO SUR;3;2;0;1;0;0;SIN SEP;1;25;0;12;0;0
2022;26145;9;ESC. BAS. LA CANTERA DE MAPUHUE;13;131;13112;LA PINTANA;136;CORDILLERA;3;2;0;1;1;2020;EN RECUPERACION;1;63;63;5;5;68
2022;26147;5;ESCUELA ESPECIAL N° 2141 ALTA VIDA;13;131;13119;MAIPÚ;134;SANTIAGO PONIENTE;3;2;0;1;0;0;SIN SEP;1;10;0;9;0;0
2022;26148;3;ESC. ESP. CENTRO DE RECURSOS SUYAY;13;131;13105;EL BOSQUE;132;SANTIAGO SUR;3;2;0;1;0;0;SIN SEP;1;11;0;5;0;0
2022;26150;5;COLEGIO FITZROY COLLEGE;13;134;13401;SAN BERNARDO;132;SANTIAGO SUR;3;2;0;1;1;2019;EMERGENTE;0;284;284;160;0;284
2022;26151;3;ESCUELA ESP. ACTIVACION DE LA INTELIGENCIA SE;13;132;13201;PUENTE ALTO;136;CORDILLERA;3;2;0;1;0;0;SIN SEP;1;52;0;10;0;0
2022;26152;1;ESCUELA BASICA SAN PEDRO APOSTOL DE PAINE;13;134;13404;PAINE;132;SANTIAGO SUR;3;2;0;1;1;2021;EMERGENTE;1;210;210;130;130;340
2022;26155;6;ESCUELA BASICA N°2145 COLEGIO DUNALASTAIR PEÑALOLÉN;13;131;13122;PEÑALOLÉN;133;SANTIAGO ORIENTE;4;3;0;1;0;0;SIN SEP;0;4;0;8;0;0
2022;26157;2;LICEO MUNICIPAL BICENTENARIO DE BATUCO;13;133;13302;LAMPA;137;SANTIAGO NORTE;1;1;0;1;1;2021;EMERGENTE;1;461;461;83;83;544
2022;26158;0;ESCUELA BAS. AKORI;13;131;13102;CERRILLOS;134;SANTIAGO PONIENTE;3;2;0;1;1;2021;EMERGENTE;1;191;191;92;92;283
2022;26159;9;ESCUELA ESP. ANTUKUYEN DE EL MONTE;13;136;13602;EL MONTE;135;TALAGANTE;3;2;0;1;0;0;SIN SEP;1;36;0;13;0;0
2022;26161;0;ESCUELA DE PARV. CARRUSEL DE MAIPU;13;131;13119;MAIPÚ;134;SANTIAGO PONIENTE;3;2;0;1;1;2021;EMERGENTE;1;0;0;6;6;6
2022;26163;7;ESCUELA ESPECIAL NEWEN DE PUENTE ALTO;13;132;13201;PUENTE ALTO;136;CORDILLERA;3;2;0;1;0;0;SIN SEP;1;20;0;13;0;0
2022;26164;5;COLEGIO SAN JOSE DE CERRILLOS;13;131;13102;CERRILLOS;134;SANTIAGO PONIENTE;3;2;0;1;1;2021;EMERGENTE;1;245;245;96;96;341
2022;26166;1;ESCUELA ESP. PALABRAS MAGICAS;13;132;13201;PUENTE ALTO;136;CORDILLERA;3;2;0;1;0;0;SIN SEP;1;9;0;9;0;0
2022;26168;8;COLEGIO POLIVALENTE SAN PEDRO DE QUILICURA;13;131;13125;QUILICURA;137;SANTIAGO NORTE;3;2;0;1;1;2021;EN RECUPERACION;0;193;193;92;0;193
2022;26169;6;ESCUELA ESP. MI ISLITA;13;136;13603;ISLA DE MAIPO;135;TALAGANTE;3;2;0;1;0;0;SIN SEP;1;57;0;21;0;0
2022;26171;8;ESCUELA BASICA N° 2150, COLEGIO MOUNIER;13;131;13114;LAS CONDES;133;SANTIAGO ORIENTE;4;3;0;1;0;0;SIN SEP;0;3;0;4;0;0
2022;26172;6;ESCUELA BAS. FALCON COLLEGE LITTLE;13;131;13126;QUINTA NORMAL;134;SANTIAGO PONIENTE;3;2;0;1;1;2022;EN RECUPERACION;0;200;200;89;0;200
2022;26174;2;ESCUELA DE PARV. SANTA TERESITA DE JESUS;13;132;13201;PUENTE ALTO;136;CORDILLERA;3;2;0;1;1;2018;EMERGENTE;1;5;5;6;6;11
2022;26180;7;ESCUELA DE PARV. LA CASITA ENCANTADA;13;131;13110;LA FLORIDA;136;CORDILLERA;3;2;0;1;0;0;SIN SEP;1;17;0;11;0;0
2022;26182;3;ESCUELA ESPECIAL TRIPANTU DE LA FLORIDA;13;131;13110;LA FLORIDA;136;CORDILLERA;3;2;0;1;0;0;SIN SEP;1;19;0;17;0;0
2022;26183;1;ESCUELA DE PARV. BLANCA NIEVES DE LA FLORIDA;13;131;13110;LA FLORIDA;136;CORDILLERA;3;2;0;1;0;0;SIN SEP;1;9;0;13;0;0
2022;26185;8;ESC. DE PARV. MI PARAGUITA;13;131;13119;MAIPÚ;134;SANTIAGO PONIENTE;3;2;0;1;0;0;SIN SEP;0;11;0;4;0;0
2022;26187;4;ESCUELA DE PARV. LOS PEQUES;13;132;13201;PUENTE ALTO;136;CORDILLERA;3;2;0;1;0;0;SIN SEP;1;8;0;6;0;0
2022;26191;2;ESCUELA DE PARV. FUTURAMA;13;132;13201;PUENTE ALTO;136;CORDILLERA;3;2;0;1;1;2022;EMERGENTE;1;5;5;5;5;10
2022;26195;5;ESCUEL DE PARV. LOS PIRINCHOS;13;131;13106;ESTACIÓN CENTRAL;134;SANTIAGO PONIENTE;4;3;0;1;0;0;SIN SEP;0;3;0;2;0;0
2022;26197;1;ESCUELA DE PARV. LOS CARIÑOSITOS;13;134;13404;PAINE;132;SANTIAGO SUR;3;2;0;1;1;2022;EMERGENTE;1;20;20;23;23;43
2022;26200;5;ESCUELA DE PARV. PUDU;13;131;13119;MAIPÚ;134;SANTIAGO PONIENTE;3;2;0;1;0;0;SIN SEP;1;9;0;10;0;0
2022;26201;3;COLEGIO DE AD. EDUCAP;13;131;13119;MAIPÚ;134;SANTIAGO PONIENTE;3;2;0;1;0;0;SIN SEP;1;34;0;17;0;0
2022;26202;1;ESCUELA ESP. MI MUNDO EN PALABRAS DE BUIN;13;134;13402;BUIN;132;SANTIAGO SUR;3;2;0;1;1;2016;EMERGENTE;1;211;153;39;32;185
2022;26209;9;COLEGIO SAN JUAN DIEGO DE GUADALUPE;13;131;13119;MAIPÚ;134;SANTIAGO PONIENTE;3;2;0;1;1;2021;EMERGENTE;1;412;412;54;54;466
2022;26214;5;CENTRO DE EDUCACIÓN DE ADULTOS BERNARDO O´HIGGINS DE MAIPÚ;13;131;13119;MAIPÚ;134;SANTIAGO PONIENTE;3;2;0;1;0;0;SIN SEP;1;45;0;34;0;0
2022;26216;1;ESCUELA DE PARV. MUSICAL GARFIELD;13;131;13128;RENCA;134;SANTIAGO PONIENTE;3;2;0;1;1;2016;EMERGENTE;1;27;27;13;13;40
2022;26219;6;CENTRO EDUC. GOYENECHEA;13;131;13128;RENCA;134;SANTIAGO PONIENTE;3;2;0;1;1;2021;EMERGENTE;1;478;421;112;95;516
2022;26221;8;ESCUELA DE PARV. TIO RICO;13;131;13110;LA FLORIDA;136;CORDILLERA;3;2;0;1;0;0;SIN SEP;0;19;0;12;0;0
2022;26222;6;ESCUELA ESP. SANTA MARIA DE EL BOSQUE;13;131;13105;EL BOSQUE;132;SANTIAGO SUR;3;2;0;1;0;0;SIN SEP;1;51;0;21;0;0
2022;26223;4;ESCUELA DE PARVULOS PIECESITOS DE NINOS;13;131;13110;LA FLORIDA;136;CORDILLERA;3;2;0;1;1;2019;EMERGENTE;1;3;3;2;2;5
2022;26224;2;ESCUELA ESP. CANTOS NUEVOS;13;131;13106;ESTACIÓN CENTRAL;134;SANTIAGO PONIENTE;3;2;0;1;0;0;SIN SEP;1;55;0;29;0;0
2022;26225;0;COLEGIO DE ADULTOS ROCKET;13;131;13118;MACUL;133;SANTIAGO ORIENTE;3;2;0;1;0;0;SIN SEP;1;106;0;39;0;0
2022;26226;9;ESCUELA DE PARV. ARMONIA;13;131;13110;LA FLORIDA;136;CORDILLERA;3;2;0;1;1;2021;EMERGENTE;1;3;3;1;1;4
2022;26227;7;ESCUELA ESP. ARCA DE LOS NIÑOS;13;131;13131;SAN RAMÓN;132;SANTIAGO SUR;3;2;0;1;0;0;SIN SEP;1;23;0;18;0;0
2022;26228;5;ESCUELA BAS. ECHAURREN N° 2;13;131;13119;MAIPÚ;134;SANTIAGO PONIENTE;3;2;0;1;1;2018;EMERGENTE;1;89;89;128;128;217
2022;26230;7;ESCUELA ESP. SOL NACIENTE;13;131;13109;LA CISTERNA;132;SANTIAGO SUR;3;2;0;1;0;0;SIN SEP;1;14;0;17;0;0
2022;26231;5;ESCUELA ESP. ALEGRIA DE NIÑOS;13;131;13112;LA PINTANA;136;CORDILLERA;3;2;0;1;0;0;SIN SEP;1;28;0;9;0;0
2022;26235;8;ESCUELA BASICA PARTICULAR PAICAVI DE LAMPA;13;133;13302;LAMPA;137;SANTIAGO NORTE;3;2;0;1;1;2019;EMERGENTE;1;206;206;51;51;257
2022;26236;6;ESCUELA ESP. DIVERSIDAD;13;131;13110;LA FLORIDA;136;CORDILLERA;3;2;0;1;0;0;SIN SEP;1;45;0;27;0;0
2022;26237;4;ESCUELA ESPECIAL AGORA;13;131;13103;CERRO NAVIA;134;SANTIAGO PONIENTE;3;2;0;1;0;0;SIN SEP;1;73;0;41;0;0
2022;26238;2;COLEGIO DEL VERBO DIVINO DE CHICUREO;13;133;13301;COLINA;137;SANTIAGO NORTE;4;3;0;1;0;0;SIN SEP;0;1;0;7;0;0
2022;26239;0;ESCUELA DE PARV. Y ESP. AMANECER DE EL BOSQUE;13;131;13105;EL BOSQUE;132;SANTIAGO SUR;3;2;0;1;1;2021;EMERGENTE;1;263;210;83;68;278
2022;26240;4;ESCUELA ESPECIAL SEMILLITAS DE EL BOSQUE;13;131;13105;EL BOSQUE;132;SANTIAGO SUR;3;2;0;1;1;2022;EMERGENTE;1;19;4;10;3;7
2022;26241;2;ESCUELA ESP. SAN CLEMENTE DE HUECHURABA;13;131;13107;HUECHURABA;137;SANTIAGO NORTE;3;2;0;1;0;0;SIN SEP;1;11;0;7;0;0
